faimsAttributeID,,Faims true attribute name,faimsEntityAttributeName,mungoAttributeLabelStatic,attributeLocation,faimsVocab,mungoVocab,VocabCountOrder,pictureFilename,infoFilenames,VocabDescription,parentVocabularyName,notesToFAIMSTeam,Actionable,notesToMungoTeam
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Types,Stone_-_Surface_-_Unmodified_Stone_Types,Surface unmodified rocks present,Stone Artefact Clusters,{indet},indet,,,,Rock is too deeply buried or encrusted to determine its size and shape,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{millstone},millstone,1,,197_millstone.jpg,"Large, concave to flattish ground surface",,amend glossary header: Surface ground stone types present,description modified in attribute csv,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{muller},muller,2,,198_muller.jpg,Convex surface with facet from back and forth motion,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{mortar},mortar,3,,199_mortar.jpg,A circular or oval basin,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{pestle},pestle,4,,200_pestle.jpg,A cobble with convex of flattish ground end,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{grooved},grooved,5,,201_grooved.jpg,Single or multiple grooves,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{amorph},amorph,6,,202_amorph.jpg;203_amorph.jpg;208_refits.jpg,"Poorly defined, or small, discontinuous ground surface, not matching any of the above",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{undiag},undiag,7,,170_ground.jpg,"Fragmentary, not complete enough to distinguish nature of ground surface",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{other},other,9,,,Rock with evidence for modification through grinding but not described by any of the above,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Types,Stone_-_Surface_-_Ground_Stone_Types,Surface ground stone types present,Stone Artefact Clusters,{unident},indet,8,,,Artefact too deeply buried or encrusted to determine type,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Status,Stone_-_Surface_-_Ground_Stone_Status,Status of surface ground stone artefacts,Stone Artefact Clusters,{whole},whole,1,,205_whole.jpg,Artefact is intact,,amend glossary header: Status of surface ground stone artefacts,description modified in attribute csv,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Status,Stone_-_Surface_-_Ground_Stone_Status,Status of surface ground stone artefacts,Stone Artefact Clusters,{fragmented},fragment,2,,206_fragment.jpg;207_fragment.jpg,One or more fragments of a larger artefact or fragments of more than one artefact that do not refit,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Status,Stone_-_Surface_-_Ground_Stone_Status,Status of surface ground stone artefacts,Stone Artefact Clusters,{refit},refits,3,,208_refits.jpg,"Broken fragments can be refitted back together and/or texture, colour, thickness and/or surface modifications suggest that they are part of the same artefact  ",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_-_Modification,Stone_-_Surface_-_Surface_-_Modification,Surface modification,Stone Artefact Clusters,{none},none,,,248_none.jpg,"Fresh, unaltered surfaces",,amend glossary header: Surface modifications observed on surface artefacts,description modified in attribute csv,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_-_Modification,Stone_-_Surface_-_Surface_-_Modification,Surface modification,Stone Artefact Clusters,{algal},algal,1,,249_algal.jpg;250_algal.jpg,"A dense carbonate coating, often with a texture resembling cauliflower",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_-_Modification,Stone_-_Surface_-_Surface_-_Modification,Surface modification,Stone Artefact Clusters,{carb},carb,2,,251_carb.jpg;252_carb.jpg;253_carb.jpg,A thin or powdery coating of calcium carbonate,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_-_Modification,Stone_-_Surface_-_Surface_-_Modification,Surface modification,Stone Artefact Clusters,{abraded},abraded,3,,254_abraded.jpg,A scored or scratched surface and/or rounded and worn down flake scar ridges and margins,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_-_Modification,Stone_-_Surface_-_Surface_-_Modification,Surface modification,Stone Artefact Clusters,{polish},polish,,,255_polished & abraded.jpg;256_polished & abraded.jpg,"Smoothed and glossy surface, flake scar ridges and margins may be muted",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_-_Modification,Stone_-_Surface_-_Surface_-_Modification,Surface modification,Stone Artefact Clusters,{other},other,5,,,Any surface modification not listed above (record in annotations),,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_-_Modification,Stone_-_Surface_-_Surface_-_Modification,Surface modification,Stone Artefact Clusters,{indet},indet,,,182_indet.jpg;183_indet.jpg,Artefact too deeply buried or encrusted to determine modification,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefacts,Stone Artefact Clusters,{silcfine},silcfine,1,,186_scraper.jpg;209_silcfine.jpg;210_silcfine.jpg;211_silcfine.jpg;212_silcfine.jpg;213_silcfine.jpg;214_silcfine.jpg,Quartz grains in the matrix are < 0.25 mm,,amend glossary header: Raw materials for surface chipped stone artefacts,description modified in attribute csv,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{silcmed},silcmed,2,,215_silcmed.jpg,Quartz grains in the matrix are 0.25 -- 0.5 mm,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{silccoarse},silccoarse,3,,216_ silccoarse.jpg;217_silccoarse.jpg,Quartz grains in the matrix are greater than 0.5mm,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{silcmicroxtal},silcmicroxtal,4,,218_silcmicroxtal.jpg,Naked eye cannot identify grains in the matrix,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{qtzite},qtzite,5,,220_qtzite.jpg;221_qtzite.jpg;222_qtzite.jpg;223_qtzite.jpg;224_silcfine vs qtzite.jpg,"Sugary texture, variable grain size and colour",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{qtz},qtz,6,,225_qtz.jpg;226_qtz.jpg,"A clear, white, milky white or rose coloured mineral ",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{other},other,7,,227_other_carbonate.jpg,"For example, carbonate (record in annotations)",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{unident},unident,,,,raw material could not be identified,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Stone_-_Surface_-_Chipped_Stone_Raw_Material,Raw materials for surface chipped stone artefact,Stone Artefact Clusters,{indet},indet,8,,,Artefact too deeply buried or surface too encrusted to determine raw material,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{silcfine},silcfine,1,,228_silcfine.jpg;229_silcfine.jpg;230_silcfine.jpg,Quartz grains in the matrix are < 0.25 mm,,amend glossary header: Raw materials for surface unmodified rocks,description modified in attribute csv,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{silcmed},silcmed,2,,215_silcmed.jpg;231_silcmed.jpg;232_silcmed.jpg;234_silcmed.jpg,Quartz grains in the matrix are 0.25 -- 0.5 mm,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{silccoarse},silccoarse,3,,235_silccoarse.jpg;236_silccoarse.jpg,Quartz grains in the matrix are greater than 0.5mm,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{silcmicroxtal},silcmicroxtal,4,,218_silcmicroxtal.jpg,Naked eye cannot identify grains in the matrix,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{qtzite},qtzite,,,220_qtzite.jpg;237_qtzite.jpg;238_qtzite.jpg,"Sugary texture, variable grain size and colour",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{qtz},qtz,,,239_qtz.jpg;240_qtz.jpg;241_qtz.jpg,"A clear, white, milky white or rose coloured mineral ",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{ironst},ironst,5,,242_ironst.jpg;243_ironst.jpg,Sedimentary rock containing iron-rich minerals,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{sandst},sandst,6,,169_um.jpg,A clastic sedimentary rock made up of sand-sized minerals or grains,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{other},other,7,,244_other_carbonate.jpg,"For example, carbonate (record in annotations)",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{unident},unident,,,,raw material could not be identified,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Stone_-_Surface_-_Unmodified_Stone_Raw_Material,Raw materials for surface unmodified rocks,Stone Artefact Clusters,{indet},indet,8,,,Artefact is too deeply buriedor encrusted  to identify raw material,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{silcfine},silcfine,,,228_silcfine.jpg,Quartz grains in the matrix are < 0.25 mm,,amend glossary header: Raw materials for surface ground stone,description modified in attribute csv,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{silcmed},silcmed,,,215_silcmed.jpg;231_silcmed.jpg,Quartz grains in the matrix are 0.25 -- 0.5 mm,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{silccoarse},silccoarse,,,235_silccoarse.jpg;236_silccoarse.jpg,Quartz grains in the matrix are greater than 0.5mm,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{silcmicroxtal},silcmicroxtal,,,218_silcmicroxtal.jpg,Naked eye cannot identify grains in the matrix,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{sandst},sandst,1,,202_amorph.jpg;204_amorph.jpg;245_sandst.jpg;246_sandst.jpg,A clastic sedimentary rock made up of sand-sized minerals or grains,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{qtzite},qtzite,2,,220_qtzite.jpg;247_qtzite.jpg,"Sugary texture, variable grain size and colour",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{ironst},ironst,3,,243_ironst.jpg,Sedimentary rock containing iron-rich minerals,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{other},other,4,,517_gs raw material other_carb.jpg,"For example, carbonate (record in annotations)",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{unident},unident,,,,raw material could not be identified,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Ground_Stone_Raw_Material,Stone_-_Surface_-_Ground_Stone_Raw_Material,Raw materials for surface ground stone,Stone Artefact Clusters,{indet},indet,5,,,Artefact is too deeply buried or encrusted to identify raw material,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_Modification,Stone_-_Surface_-_Surface_Modification,Surface modifications obseverved on surface artefacts,Stone Artefact Clusters,{none},none,,,248_none.jpg,"Fresh, unaltered surfaces",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_Modification,Stone_-_Surface_-_Surface_Modification,Surface modifications obseverved on surface artefacts,Stone Artefact Clusters,{algal},algal,1,,249_algal.jpg;250_algal.jpg,"A dense carbonate coating, often with a texture resembling cauliflower",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_Modification,Stone_-_Surface_-_Surface_Modification,Surface modifications obseverved on surface artefacts,Stone Artefact Clusters,{carb},carb,2,,251_carb.jpg;252_carb.jpg;253_carb.jpg,A thin or powdery coating of calcium carbonate,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_Modification,Stone_-_Surface_-_Surface_Modification,Surface modifications obseverved on surface artefacts,Stone Artefact Clusters,{abraded},abraded,3,,254_abraded.jpg,A scored or scratched surface and/or rounded and worn down flake scar ridges and margins,,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_Modification,Stone_-_Surface_-_Surface_Modification,Surface modifications obseverved on surface artefacts,Stone Artefact Clusters,{polish},polish,4,,255_polished & abraded.jpg;256_polished & abraded.jpg,"Smoothed and glossy surface, flake scar ridges and margins may be muted",,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_Modification,Stone_-_Surface_-_Surface_Modification,Surface modifications obseverved on surface artefacts,Stone Artefact Clusters,{other},other,5,,,Any surface modification not listed above (record in annotations),,,,
1.69E+11,1.69154E+11,Stone_-_Surface_-_Surface_Modification,Stone_-_Surface_-_Surface_Modification,Surface modifications obseverved on surface artefacts,Stone Artefact Clusters,{indet},unident,,,182_indet.jpg;183_indet.jpg,Recorder unable to identify modification,,,,
,#N/A,#N/A,,Potential Refits,,,,,,166_surfrefit.jpg;167_surfrefit.jpg;258_refits.jpg;259_refits.jpg;260_refits.jpg,"in the annotations, record the number of potential refits for each raw material",,"please add Potential Refits if surfrefit is selected - number of refits will be typed into annotations, eg. Silcrete:6; qtzite:1; glossary header: Number of refits amongst the surface artefacts",UI change,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{platform},platform,1,2_platform2.jpg,2_platform2.jpg;3_platform_resid.jpg,"Broad, flat platform exposure",,,,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{less6Degree},<6degree,2,4_slope <6.jpg,4_slope <6.jpg,Slightly sloping surface,,,,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{6To12Degree},6-12degree,3,5_slope 6 to 12.jpg,5_slope 6 to 12.jpg,Moderately sloping surface,,,,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{greater12Degree},>12degree,4,8_slop>12_ridge rill.jpg,6_slope>12.jpg;7_slope>12_shallrill.jpg;8_slop>12_ridge rill.jpg,More steeply sloping surface,,,,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{shallrill},shallrill,5,10_shallrill.jpg,7_slope>12_shallrill.jpg;10_shallrill.jpg,Within a shallow rill,,,,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{rillfloor},rillfloor,6,11_Rill floor side.jpg,11_Rill floor side.jpg,"In the floor of a deep rill (strong, vertical rilling in clay-rich sediments)",,,,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{rillwall},rillwall,7,11_Rill floor side.jpg,11_Rill floor side.jpg,"In the wall of a deep rill (strong, vertical rilling in clay-rich sediments)",,,,
1.69E+11,1.69154E+11,Stone_-_Topographic_Setting,Stone_-_Topographic_Setting,Topographic Setting,Stone Artefact Clusters,{ridge},ridge,8,12_ridge.jpg,12_ridge.jpg;15_shalgalflandwall_ridge.jpg;17_shallow gully_ridge.jpg,On a narrow ridge in heavily eroded area,,,,
